Genre,Publisher,NA_Sales,EU_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
3.0,19.0,0.09,0.13,0.02,0.24,80.0,66.0,7.3,520.0,1
8.0,21.0,0.0,0.0,0.0,0.2,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.12,0.03,0.01,0.16,77.0,27.0,6.2,11.0,0
12.0,49.0,0.02,0.01,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.12,0.01,0.02,0.15,81.0,31.0,6.5,16.0,0
1.0,19.0,0.1,0.0,0.28,0.38,70.0,9.0,8.3,4.0,3
8.0,8.0,0.59,0.03,0.05,0.66,62.0,12.0,7.2,11.0,0
8.0,29.0,0.0,0.03,0.0,0.03,75.0,16.0,6.6,218.0,1
9.0,65.0,0.31,0.2,0.11,1.07,66.0,62.0,5.9,552.0,1
10.0,62.0,0.11,0.08,0.01,0.2,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.3,0.64,0.22,1.23,82.0,56.0,7.8,57.0,0
1.0,2.0,0.0,0.0,0.0,0.16,-1.0,-1.0,-1.0,-1.0,-1
9.0,81.0,0.04,0.01,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
6.0,52.0,0.03,0.0,0.0,0.03,51.0,5.0,-1.0,-1.0,0
2.0,5.0,0.7,0.52,0.13,1.35,63.0,16.0,6.3,6.0,0
8.0,40.0,0.1,0.02,0.02,0.13,-1.0,-1.0,-1.0,-1.0,3
7.0,1.0,0.1,0.04,0.0,0.14,-1.0,-1.0,6.2,5.0,0
9.0,3.0,0.1,0.11,0.04,0.25,63.0,32.0,6.3,60.0,1
1.0,5.0,0.0,0.04,0.01,0.05,72.0,14.0,3.8,59.0,0
8.0,26.0,0.0,0.04,0.01,0.06,-1.0,-1.0,-1.0,-1.0,-1
8.0,82.0,0.0,0.01,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,83.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,1.91,0.84,0.29,3.04,75.0,42.0,7.4,32.0,3
3.0,49.0,0.01,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0
7.0,1.0,1.92,0.2,0.06,2.18,82.0,26.0,8.9,28.0,0
8.0,19.0,0.13,0.0,0.39,0.52,46.0,10.0,5.2,6.0,3
8.0,21.0,0.1,0.08,0.03,0.21,85.0,29.0,7.7,17.0,1
12.0,1.0,0.26,0.07,0.01,0.33,75.0,22.0,8.6,8.0,0
8.0,84.0,0.03,0.02,0.01,0.21,66.0,28.0,8.0,7.0,1
9.0,15.0,5.28,4.19,0.78,14.6,-1.0,-1.0,-1.0,-1.0,-1
3.0,8.0,0.15,0.09,0.02,0.26,-1.0,-1.0,2.8,5.0,0
9.0,3.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
4.0,85.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.15,0.03,0.01,0.2,-1.0,-1.0,-1.0,-1.0,-1
3.0,86.0,0.01,0.03,0.01,0.05,77.0,21.0,8.2,93.0,1
1.0,2.0,0.04,0.03,0.01,0.18,67.0,24.0,9.0,7.0,1
6.0,15.0,0.0,0.0,0.0,0.23,-1.0,-1.0,-1.0,-1.0,-1
1.0,26.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
11.0,87.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
5.0,58.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
9.0,88.0,0.29,0.19,0.1,1.46,84.0,15.0,8.4,204.0,1
4.0,21.0,0.0,0.0,0.0,0.18,-1.0,-1.0,-1.0,-1.0,-1
12.0,1.0,0.19,0.07,0.0,0.26,-1.0,-1.0,-1.0,-1.0,-1
2.0,11.0,0.28,0.17,0.04,0.68,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.17,0.0,0.01,0.19,74.0,19.0,5.3,4.0,0
8.0,8.0,0.02,0.0,0.01,0.03,-1.0,-1.0,-1.0,-1.0,-1
10.0,29.0,0.0,0.03,0.0,0.03,78.0,39.0,8.0,282.0,2
1.0,2.0,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1
12.0,9.0,0.66,0.93,0.31,1.91,79.0,78.0,7.1,506.0,0
1.0,45.0,0.13,0.05,0.0,0.18,83.0,14.0,-1.0,-1.0,0
11.0,21.0,0.12,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,0
8.0,89.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
2.0,15.0,0.0,0.0,0.0,0.29,-1.0,-1.0,-1.0,-1.0,-1
8.0,29.0,0.68,0.38,0.05,1.11,94.0,70.0,9.0,160.0,2
6.0,15.0,0.0,0.0,0.0,0.73,-1.0,-1.0,-1.0,-1.0,-1
8.0,83.0,0.05,0.04,0.01,0.1,-1.0,-1.0,-1.0,-1.0,0
5.0,26.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
5.0,78.0,0.03,0.05,0.01,0.08,47.0,4.0,4.9,7.0,3
6.0,14.0,0.01,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
8.0,90.0,0.74,0.04,0.01,0.79,-1.0,-1.0,-1.0,-1.0,-1
7.0,91.0,0.09,0.07,0.02,0.19,-1.0,-1.0,-1.0,-1.0,0
10.0,92.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,15.0,0.0,0.01,0.0,0.09,58.0,16.0,6.4,69.0,3
9.0,26.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
7.0,45.0,0.76,0.59,0.2,1.55,71.0,37.0,5.7,36.0,1
2.0,48.0,0.14,0.0,0.01,0.15,-1.0,-1.0,-1.0,-1.0,1
11.0,29.0,0.19,0.05,0.01,0.24,83.0,14.0,8.9,44.0,0
4.0,15.0,4.41,1.04,0.22,7.07,92.0,38.0,9.1,568.0,1
9.0,93.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
6.0,94.0,0.03,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
4.0,1.0,0.45,0.47,0.28,1.19,68.0,11.0,7.8,15.0,1
1.0,25.0,0.49,0.46,0.19,1.14,74.0,22.0,7.5,121.0,1
4.0,26.0,0.3,0.1,0.02,0.5,83.0,64.0,8.7,25.0,2
9.0,65.0,0.0,0.0,0.0,0.16,-1.0,-1.0,-1.0,-1.0,-1
10.0,29.0,0.13,0.08,0.02,0.23,79.0,37.0,6.9,734.0,2
1.0,32.0,0.08,0.02,0.0,0.11,58.0,26.0,7.8,9.0,2
8.0,78.0,0.03,0.05,0.02,0.09,-1.0,-1.0,-1.0,-1.0,-1
8.0,15.0,0.92,0.6,0.14,1.79,-1.0,-1.0,-1.0,-1.0,-1
10.0,67.0,0.09,0.02,0.0,0.11,73.0,17.0,8.5,4.0,2
12.0,2.0,0.06,0.02,0.1,0.31,-1.0,-1.0,-1.0,-1.0,-1
9.0,3.0,0.0,0.0,0.0,0.23,-1.0,-1.0,-1.0,-1.0,-1
3.0,95.0,0.01,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
5.0,19.0,0.0,0.0,0.0,0.55,-1.0,-1.0,-1.0,-1.0,-1
3.0,15.0,0.0,0.0,0.0,0.58,-1.0,-1.0,-1.0,-1.0,-1
8.0,1.0,0.2,0.02,0.02,0.23,-1.0,-1.0,-1.0,-1.0,-1
12.0,8.0,0.04,0.05,0.01,0.09,-1.0,-1.0,-1.0,-1.0,3
1.0,5.0,0.02,0.01,0.0,0.04,74.0,21.0,7.4,25.0,0
4.0,7.0,0.07,0.01,0.01,0.09,73.0,26.0,8.6,22.0,2
9.0,96.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
8.0,26.0,0.03,0.02,0.01,0.06,67.0,40.0,7.6,71.0,1
8.0,5.0,0.16,0.06,0.03,0.25,86.0,23.0,6.9,23.0,3
2.0,1.0,0.13,0.05,0.02,0.19,64.0,8.0,6.0,8.0,0
12.0,1.0,0.03,0.01,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
1.0,97.0,0.07,0.05,0.01,0.13,-1.0,-1.0,-1.0,-1.0,-1
8.0,21.0,0.0,0.0,0.01,0.17,-1.0,-1.0,-1.0,-1.0,-1
2.0,11.0,0.07,0.02,0.0,0.1,-1.0,-1.0,-1.0,-1.0,-1
8.0,38.0,0.6,0.01,0.76,1.37,77.0,12.0,8.4,16.0,3
9.0,26.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
3.0,8.0,0.02,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
11.0,98.0,0.1,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1
11.0,29.0,0.27,0.0,0.02,0.29,-1.0,-1.0,-1.0,-1.0,0
8.0,99.0,0.03,0.02,0.0,0.05,35.0,17.0,5.2,74.0,2
3.0,5.0,0.01,0.06,0.01,0.07,82.0,42.0,8.6,199.0,1
2.0,3.0,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1
2.0,3.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
2.0,9.0,0.33,0.22,0.04,0.59,-1.0,-1.0,-1.0,-1.0,-1
1.0,29.0,0.0,0.66,0.01,0.67,-1.0,-1.0,-1.0,-1.0,-1
2.0,1.0,0.08,0.06,0.02,0.17,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
6.0,20.0,0.04,0.01,0.0,0.05,74.0,12.0,-1.0,-1.0,0
1.0,5.0,0.67,0.05,0.08,0.81,73.0,18.0,5.9,111.0,0
5.0,29.0,0.08,0.04,0.01,0.13,-1.0,-1.0,-1.0,-1.0,1
9.0,73.0,0.03,0.02,0.0,0.05,51.0,11.0,4.1,42.0,2
10.0,43.0,0.0,0.0,0.01,0.08,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.06,0.01,0.01,0.08,74.0,5.0,5.9,16.0,0
8.0,2.0,0.0,0.0,0.0,0.09,-1.0,-1.0,-1.0,-1.0,-1
2.0,2.0,0.03,0.02,0.01,0.06,71.0,24.0,-1.0,-1.0,3
8.0,26.0,0.15,0.06,0.02,0.3,60.0,42.0,7.4,22.0,1
8.0,56.0,0.07,0.13,0.03,0.22,80.0,6.0,8.2,127.0,3
12.0,2.0,0.6,0.47,0.16,1.23,32.0,6.0,4.6,29.0,0
12.0,5.0,0.13,0.05,0.0,0.18,47.0,7.0,-1.0,-1.0,0
4.0,1.0,0.26,0.07,0.01,0.33,76.0,26.0,8.7,47.0,1
2.0,40.0,0.13,0.01,0.02,0.16,-1.0,-1.0,-1.0,-1.0,-1
5.0,40.0,0.35,0.21,0.06,0.62,-1.0,-1.0,-1.0,-1.0,-1
8.0,29.0,0.81,1.99,0.52,3.39,76.0,86.0,6.8,1319.0,2
5.0,66.0,0.0,0.0,0.0,0.19,-1.0,-1.0,-1.0,-1.0,-1
11.0,1.0,0.1,0.0,0.01,0.11,-1.0,-1.0,-1.0,-1.0,-1
9.0,3.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
9.0,3.0,0.03,0.0,0.0,0.14,63.0,25.0,6.9,11.0,3
8.0,9.0,0.05,0.04,0.01,0.09,-1.0,-1.0,-1.0,-1.0,-1
1.0,45.0,0.02,0.01,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
7.0,29.0,0.8,0.0,0.07,0.88,51.0,11.0,7.8,17.0,0
11.0,1.0,0.22,0.0,0.02,0.24,-1.0,-1.0,-1.0,-1.0,-1
2.0,19.0,0.16,0.06,0.02,0.24,53.0,31.0,5.2,10.0,1
6.0,9.0,0.14,0.11,0.04,0.47,72.0,18.0,6.3,9.0,0
8.0,1.0,0.12,0.11,0.02,0.26,-1.0,-1.0,-1.0,-1.0,0
1.0,9.0,0.11,0.09,0.03,0.23,62.0,22.0,5.9,8.0,0
8.0,22.0,0.61,0.48,0.16,1.25,52.0,37.0,6.2,106.0,1
7.0,57.0,0.06,0.02,0.0,0.08,63.0,5.0,8.2,6.0,1
3.0,19.0,0.0,0.34,0.03,0.37,-1.0,-1.0,8.0,9.0,1
5.0,29.0,0.01,0.05,0.01,0.07,72.0,31.0,7.8,22.0,3
5.0,19.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
8.0,2.0,0.46,0.41,0.24,2.06,89.0,66.0,8.9,443.0,1
12.0,100.0,0.35,0.12,0.08,0.54,75.0,69.0,8.3,343.0,3
2.0,,0.38,0.14,0.01,0.53,-1.0,-1.0,-1.0,-1.0,-1
5.0,14.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,3
1.0,25.0,0.44,0.0,0.04,0.48,-1.0,-1.0,-1.0,-1.0,-1
8.0,1.0,0.31,0.0,0.03,0.34,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.2,0.15,0.05,0.41,50.0,26.0,5.0,14.0,1
9.0,3.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
2.0,101.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,8.0,0.12,0.0,0.01,0.13,42.0,4.0,-1.0,-1.0,1
5.0,102.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
4.0,15.0,2.6,1.08,0.38,4.87,-1.0,-1.0,-1.0,-1.0,-1
6.0,103.0,0.03,0.02,0.01,0.06,-1.0,-1.0,-1.0,-1.0,0
8.0,8.0,0.08,0.07,0.02,0.17,-1.0,-1.0,-1.0,-1.0,3
9.0,19.0,0.1,0.02,0.01,0.2,59.0,28.0,8.0,10.0,1
10.0,25.0,0.02,0.01,0.0,0.03,78.0,33.0,7.8,13.0,2
8.0,9.0,0.23,0.18,0.06,0.47,90.0,59.0,8.8,328.0,1
7.0,1.0,0.37,0.01,0.03,0.41,63.0,8.0,4.8,4.0,0
4.0,77.0,0.19,0.13,0.02,0.34,-1.0,-1.0,-1.0,-1.0,-1
4.0,19.0,0.04,0.02,0.01,0.06,45.0,38.0,6.9,11.0,1
10.0,1.0,0.32,0.39,0.15,0.9,70.0,60.0,5.7,174.0,2
2.0,15.0,0.26,1.65,0.28,2.52,75.0,15.0,8.0,5.0,0
2.0,2.0,0.0,0.0,0.0,0.09,-1.0,-1.0,-1.0,-1.0,-1
9.0,88.0,0.0,0.0,0.01,1.3,-1.0,-1.0,-1.0,-1.0,-1
3.0,104.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
10.0,25.0,0.04,0.04,0.01,0.08,69.0,34.0,6.9,400.0,1
8.0,3.0,0.02,0.01,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
5.0,3.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
1.0,3.0,0.03,0.02,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
7.0,1.0,0.26,0.2,0.07,0.53,68.0,36.0,7.7,24.0,1
8.0,3.0,0.02,0.01,0.0,0.03,48.0,9.0,8.7,7.0,1
2.0,15.0,0.0,0.0,0.0,0.52,-1.0,-1.0,-1.0,-1.0,-1
8.0,15.0,0.17,0.0,0.02,0.28,71.0,34.0,7.1,133.0,0
8.0,11.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,26.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
8.0,105.0,0.06,0.02,0.01,0.09,-1.0,-1.0,-1.0,-1.0,0
2.0,25.0,0.29,0.0,0.02,0.31,-1.0,-1.0,3.0,4.0,0
8.0,21.0,0.11,0.03,0.34,0.63,93.0,69.0,9.3,327.0,1
6.0,15.0,0.32,0.97,0.13,1.79,-1.0,-1.0,-1.0,-1.0,-1
1.0,106.0,0.2,0.0,0.02,0.21,63.0,4.0,5.8,5.0,0
8.0,20.0,0.1,0.0,0.01,0.11,-1.0,-1.0,-1.0,-1.0,-1
9.0,65.0,0.0,0.0,0.0,0.1,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.08,0.18,0.06,0.32,63.0,37.0,6.9,19.0,0
9.0,9.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
11.0,107.0,0.06,0.0,0.0,0.06,57.0,6.0,-1.0,-1.0,0
8.0,8.0,0.0,0.03,0.0,0.03,-1.0,-1.0,8.8,4.0,0
8.0,40.0,0.12,0.04,0.0,0.17,65.0,4.0,-1.0,-1.0,0
8.0,3.0,0.0,0.0,0.0,0.13,-1.0,-1.0,-1.0,-1.0,-1
12.0,1.0,0.12,0.21,0.08,0.4,51.0,24.0,5.0,7.0,0
10.0,9.0,1.5,0.55,0.08,2.15,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.0,0.05,0.81,-1.0,-1.0,-1.0,-1.0,-1
7.0,50.0,0.04,0.0,0.0,0.04,52.0,19.0,-1.0,-1.0,0
1.0,2.0,0.0,0.0,0.0,0.66,-1.0,-1.0,-1.0,-1.0,-1
8.0,40.0,0.16,0.01,0.01,0.18,56.0,24.0,7.5,13.0,1
9.0,29.0,1.69,0.85,0.43,3.1,93.0,45.0,8.0,604.0,2
8.0,7.0,0.06,0.02,0.0,0.08,68.0,23.0,7.4,5.0,2
2.0,26.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
5.0,108.0,0.04,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0
5.0,12.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
2.0,19.0,0.08,0.0,0.02,0.28,73.0,10.0,8.4,108.0,1
1.0,109.0,0.03,0.05,0.01,0.09,-1.0,-1.0,-1.0,-1.0,0
9.0,26.0,0.16,0.13,0.04,0.33,84.0,42.0,8.9,74.0,1
8.0,110.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
2.0,29.0,0.42,0.13,0.06,0.6,-1.0,-1.0,8.3,6.0,3
9.0,65.0,0.34,0.18,0.06,0.7,68.0,60.0,7.0,158.0,1
8.0,19.0,0.28,0.25,0.06,0.6,43.0,7.0,4.9,8.0,3
2.0,111.0,0.0,0.81,0.06,0.87,-1.0,-1.0,-1.0,-1.0,-1
5.0,8.0,0.0,0.0,0.0,0.1,-1.0,-1.0,-1.0,-1.0,-1
2.0,112.0,0.06,0.04,0.01,0.11,-1.0,-1.0,-1.0,-1.0,1
4.0,15.0,0.01,0.02,0.0,0.16,74.0,22.0,8.3,27.0,3
1.0,5.0,0.2,0.06,0.01,0.27,78.0,20.0,7.9,7.0,1
8.0,19.0,0.13,0.14,0.06,0.32,44.0,30.0,5.6,23.0,2
11.0,73.0,0.06,0.02,0.01,0.09,45.0,5.0,4.5,8.0,1
11.0,8.0,0.11,0.06,0.03,0.2,66.0,17.0,6.1,12.0,1
5.0,92.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
4.0,21.0,0.0,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1
8.0,1.0,0.19,0.05,0.24,0.48,-1.0,-1.0,-1.0,-1.0,0
2.0,9.0,0.69,0.47,0.08,1.23,-1.0,-1.0,-1.0,-1.0,-1
12.0,113.0,0.01,0.0,0.0,0.02,57.0,6.0,-1.0,-1.0,3
9.0,20.0,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1
8.0,3.0,0.0,0.0,0.0,0.17,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.6,0.04,0.01,0.65,-1.0,-1.0,-1.0,-1.0,-1
2.0,15.0,0.19,0.11,0.03,0.41,46.0,20.0,4.4,173.0,0
5.0,114.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
11.0,9.0,0.22,0.15,0.05,0.83,-1.0,-1.0,-1.0,-1.0,-1
10.0,115.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
11.0,52.0,0.18,0.0,0.01,0.19,-1.0,-1.0,-1.0,-1.0,1
11.0,20.0,0.12,0.05,0.02,0.18,51.0,5.0,-1.0,-1.0,0
8.0,26.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
2.0,20.0,0.05,0.01,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.11,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,-1
7.0,5.0,0.06,0.05,0.02,0.13,57.0,10.0,-1.0,-1.0,0
10.0,116.0,0.02,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,3
10.0,117.0,0.06,0.04,0.01,0.23,-1.0,-1.0,-1.0,-1.0,-1
2.0,45.0,0.01,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
4.0,3.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
10.0,67.0,0.2,0.16,0.05,0.42,75.0,18.0,8.5,26.0,2
7.0,118.0,0.0,0.02,0.01,0.03,66.0,29.0,4.9,9.0,0
4.0,1.0,1.2,0.25,0.02,1.48,-1.0,-1.0,-1.0,-1.0,-1
5.0,52.0,0.06,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,0
10.0,8.0,0.28,0.3,0.12,0.69,-1.0,-1.0,-1.0,-1.0,-1
5.0,3.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
2.0,69.0,0.39,0.0,0.03,0.42,-1.0,-1.0,9.2,12.0,0
5.0,119.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
12.0,5.0,0.34,0.23,0.04,0.61,-1.0,-1.0,-1.0,-1.0,-1
1.0,19.0,1.54,0.02,0.07,1.63,92.0,42.0,9.1,93.0,0
8.0,29.0,0.0,0.02,0.0,0.02,74.0,6.0,7.4,41.0,1
7.0,14.0,0.01,0.0,0.0,0.01,69.0,14.0,6.5,6.0,1
12.0,9.0,0.21,0.09,0.04,0.35,85.0,55.0,8.4,44.0,0
4.0,120.0,0.02,0.01,0.0,0.02,26.0,8.0,3.7,6.0,1
10.0,7.0,0.22,0.05,0.01,0.28,85.0,54.0,8.2,21.0,2
1.0,5.0,0.12,0.03,0.0,0.15,89.0,16.0,7.5,6.0,0
11.0,29.0,0.35,0.22,0.1,0.66,67.0,26.0,6.9,9.0,1
7.0,5.0,0.67,0.46,0.08,1.21,-1.0,-1.0,-1.0,-1.0,-1
10.0,11.0,1.44,0.7,0.22,2.4,82.0,73.0,8.1,487.0,2
1.0,25.0,0.11,0.0,0.01,0.12,79.0,24.0,6.6,5.0,3
9.0,65.0,0.1,0.0,0.02,0.31,61.0,33.0,7.7,237.0,2
2.0,100.0,0.0,0.16,0.03,0.19,47.0,19.0,4.1,18.0,-1
1.0,8.0,0.16,0.12,0.04,0.32,78.0,15.0,8.3,12.0,0
10.0,45.0,0.63,0.49,0.16,1.29,75.0,51.0,8.6,27.0,1
10.0,7.0,0.14,0.04,0.01,0.18,51.0,27.0,2.8,6.0,2
1.0,2.0,0.0,0.0,0.02,0.29,-1.0,-1.0,-1.0,-1.0,-1
8.0,89.0,0.0,0.0,0.0,0.33,-1.0,-1.0,-1.0,-1.0,-1
6.0,29.0,0.35,0.12,0.04,0.51,-1.0,-1.0,6.2,6.0,0
3.0,118.0,0.05,0.0,0.0,0.05,42.0,5.0,-1.0,-1.0,3
3.0,121.0,0.01,0.0,0.0,0.04,53.0,10.0,-1.0,-1.0,3
9.0,1.0,0.04,0.01,0.0,0.05,72.0,19.0,-1.0,-1.0,1
8.0,8.0,0.45,0.02,0.01,0.47,-1.0,-1.0,-1.0,-1.0,-1
4.0,45.0,0.14,0.0,0.01,0.16,44.0,31.0,7.2,37.0,3
5.0,14.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,22.0,0.34,0.23,0.04,0.61,-1.0,-1.0,-1.0,-1.0,-1
10.0,3.0,0.01,0.0,0.0,0.01,59.0,6.0,6.7,107.0,2
8.0,21.0,1.36,0.86,0.13,2.99,94.0,37.0,8.5,466.0,2
8.0,122.0,0.0,0.0,0.0,0.22,-1.0,-1.0,-1.0,-1.0,-1
10.0,123.0,0.05,0.05,0.01,0.11,62.0,10.0,7.2,40.0,-1
9.0,124.0,0.0,0.03,0.01,0.04,-1.0,-1.0,8.8,8.0,1
8.0,65.0,0.08,0.07,0.01,0.16,51.0,17.0,7.0,130.0,2
1.0,25.0,0.24,0.0,0.02,0.26,75.0,22.0,6.8,52.0,3
2.0,29.0,3.48,2.99,0.73,7.2,49.0,21.0,8.0,110.0,3
5.0,125.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
1.0,45.0,0.25,0.09,0.01,0.35,-1.0,-1.0,-1.0,-1.0,-1
12.0,19.0,1.05,0.44,0.04,1.6,72.0,49.0,7.8,125.0,0
8.0,3.0,0.0,0.0,0.0,0.19,-1.0,-1.0,-1.0,-1.0,-1
2.0,2.0,0.0,0.0,0.0,0.83,-1.0,-1.0,-1.0,-1.0,-1
9.0,88.0,0.0,0.0,0.01,1.4,-1.0,-1.0,-1.0,-1.0,-1
1.0,29.0,0.0,0.05,0.01,0.05,-1.0,-1.0,-1.0,-1.0,-1
8.0,126.0,0.14,0.01,0.01,0.16,-1.0,-1.0,5.9,13.0,3
8.0,39.0,0.01,0.02,0.0,0.04,73.0,18.0,7.5,57.0,2
12.0,127.0,0.02,0.01,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.12,0.03,0.0,0.15,50.0,31.0,6.3,8.0,1
8.0,19.0,0.05,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
2.0,14.0,0.07,0.0,0.01,0.08,46.0,4.0,-1.0,-1.0,1
7.0,5.0,0.87,0.97,0.58,2.42,73.0,14.0,7.9,39.0,3
8.0,3.0,0.1,0.1,0.04,0.24,-1.0,-1.0,-1.0,-1.0,-1
10.0,1.0,0.34,0.15,0.05,0.56,75.0,55.0,7.8,77.0,1
8.0,40.0,0.01,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
6.0,15.0,0.36,0.08,0.01,0.45,-1.0,-1.0,-1.0,-1.0,-1
8.0,73.0,0.56,0.41,0.19,1.25,76.0,26.0,6.3,278.0,2
8.0,3.0,0.14,0.03,0.01,0.18,62.0,51.0,7.6,60.0,2
9.0,21.0,0.24,0.03,0.04,1.34,71.0,34.0,8.6,78.0,1
2.0,8.0,0.04,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
2.0,29.0,0.41,0.0,0.03,0.45,-1.0,-1.0,6.8,6.0,0
5.0,41.0,0.06,0.0,0.0,0.07,54.0,37.0,7.1,15.0,1
8.0,65.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
7.0,8.0,0.01,0.0,0.0,0.01,-1.0,-1.0,5.8,5.0,-1
1.0,2.0,0.01,0.05,0.01,0.13,-1.0,-1.0,7.2,19.0,0
9.0,2.0,0.07,0.05,0.02,0.13,72.0,35.0,8.8,14.0,1
10.0,45.0,0.04,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,3
